Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR410913","TR410913","KOCAELI-KANDIRA-MTHM","SPO-TR410913_5018","As in PM10","30.006600000","41.1307","33.0","m","rural","background","23/05/2014 00:00:00","","SAM-TR410913_5018","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR410913_5018_AS_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR410913","TR410913","KOCAELI-KANDIRA-MTHM","SPO-TR410913_5029","BaP in PM10","30.006600000","41.1307","33.0","m","rural","background","23/05/2014 00:00:00","","SAM-TR410913_5029","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR410913_5029_BAP_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR410913","TR410913","KOCAELI-KANDIRA-MTHM","SPO-TR410913_6001","PM2.5","30.006600000","41.1307","33.0","m","rural","background","01/03/2013 00:00:00","","SAM-TR410913_6001","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR410913_6001_PM2.5_TELEDYN_","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_0001","SO2","29.788800000","40.7460","4.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411021_0001","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_0001_SO2_TELEDYN_","","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","60","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_0005","PM10","29.788800000","40.7460","4.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411021_0005","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_0005_PM10_METONE_BAM1020","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_0007","O3","29.788800000","40.7460","4.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411021_0007","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_0007_O3_TELEDYN_","","","automatic","UV-P","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_0008","NO2","29.788800000","40.7460","4.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411021_0008","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_0008_NO2_TELEDYN_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_0009","NOX as NO2","29.788800000","40.7460","4.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411021_0009","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_0009_NOX_TELEDYN_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_0010","CO","29.788800000","40.7460","4.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411021_0010","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_0010_CO_TELEDYN_","","","automatic","NDIR","","","","","","","","ref","","0","mg.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_0020","C6H6","29.788800000","40.7460","4.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411021_0020","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_0020_C6H6_TELEDYN_","","","passive","","","","","","","other","","ref","","0.05","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_5012","Pb in PM10","29.788800000","40.7460","4.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411021_5012","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_5012_PB_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ug.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_5014","Cd in PM10","29.788800000","40.7460","4.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411021_5014","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_5014_CD_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_5015","Ni in PM10","29.788800000","40.7460","4.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411021_5015","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_5015_NI_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_5018","As in PM10","29.788800000","40.7460","4.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411021_5018","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_5018_AS_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_5029","BaP in PM10","29.788800000","40.7460","4.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411021_5029","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_5029_BAP_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411021","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_6001","PM2.5","29.788800000","40.7460","4.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411021_6001","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411021_6001_PM2.5_TELEDYN_","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_0001","SO2","29.884500000","40.7042","25.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411122_0001","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_0001_SO2_TELEDYN_","","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","60","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_0005","PM10","29.884500000","40.7042","25.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411122_0005","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_0005_PM10_METONE_BAM1020","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_0007","O3","29.884500000","40.7042","25.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411122_0007","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_0007_O3_TELEDYN_","","","automatic","UV-P","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_0008","NO2","29.884500000","40.7042","25.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411122_0008","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_0008_NO2_TELEDYN_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_0009","NOX as NO2","29.884500000","40.7042","25.0","m","urban","industrial","01/03/2013 00:00:00","","SAM-TR411122_0009","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_0009_NOX_TELEDYN_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_0010","CO","29.884500000","40.7042","25.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411122_0010","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_0010_CO_TELEDYN_","","","automatic","NDIR","","","","","","","","ref","","0","mg.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_0020","C6H6","29.884500000","40.7042","25.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411122_0020","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_0020_C6H6_TELEDYN_","","","passive","","","","","","","other","","ref","","0.05","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_5012","Pb in PM10","29.884500000","40.7042","25.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411122_5012","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_5012_PB_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ug.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_5014","Cd in PM10","29.884500000","40.7042","25.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411122_5014","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_5014_CD_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_5015","Ni in PM10","29.884500000","40.7042","25.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411122_5015","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_5015_NI_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_5018","As in PM10","29.884500000","40.7042","25.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411122_5018","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_5018_AS_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_5029","BaP in PM10","29.884500000","40.7042","25.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411122_5029","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_5029_BAP_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411122","TR411122","KOCAELI-YENIKOY-MTHM","SPO-TR411122_6001","PM2.5","29.884500000","40.7042","25.0","m","urban","industrial","23/05/2014 00:00:00","","SAM-TR411122_6001","3.5","m","","","","","","","","","","0","","","","","KOCAELI","","","","","","","","","","SPP-TR411122_6001_PM2.5_TELEDYN_","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411241","TR4101241","KOCAELİ GEBZE MTHM","SPO-TR4101241_0001","SO2","29.436600000","40.8108","161.0","m","urban","background","14/11/2017 16:00:00","","SAM-TR4101241_0001","3.5","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP-TR4101241_0001_SO2_ENV_","","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","60","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411241","TR4101241","KOCAELİ GEBZE MTHM","SPO-TR4101241_0005","PM10","29.436600000","40.8108","161.0","m","urban","background","14/11/2017 16:00:00","","SAM-TR4101241_0005","3.5","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP-TR4101241_0005_PM10_ENV_MP101M","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411241","TR4101241","KOCAELİ GEBZE MTHM","SPO-TR4101241_0007","O3","29.436600000","40.8108","161.0","m","urban","background","14/11/2017 16:00:00","","SAM-TR4101241_0007","3.5","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP-TR4101241_0007_O3_ENV_","","","automatic","UV-P","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","3","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411241","TR4101241","KOCAELİ GEBZE MTHM","SPO-TR4101241_0008","NO2","29.436600000","40.8108","161.0","m","urban","background","14/11/2017 16:00:00","","SAM-TR4101241_0008","3.5","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP-TR4101241_0008_NO2_ENV_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","4","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR411241","TR4101241","KOCAELİ GEBZE MTHM","SPO-TR4101241_0009","NOX as NO2","29.436600000","40.8108","161.0","m","urban","background","14/11/2017 16:00:00","","SAM-TR4101241_0009","3.5","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP-TR4101241_0009_NOX_ENV_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
